Marque,Modèle,Année,Kilométrage,Etat,Prix,Type de Carburant,Transmission
Dacia,Lodgy,2020,76915.0,Occasion,14999.0,Essence,Manuelle
Hyundai,i30,2024,12322.0,Occasion,21999.0,Micro-hybride,Manuelle
Volkswagen,Up,2020,33089.0,Occasion,11999.0,Électrique,Auto.
Opel,VIVARO FOURGON,2020,74870.0,Occasion,20999.0,Diesel,Manuelle
Fiat,Panda,2016,82259.0,Occasion,9499.0,Diesel,Manuelle
Audi,A5 Sportback,2019,47830.0,Occasion,32099.0,Essence,Auto.
Skoda,Superb,2023,12827.0,Occasion,34999.0,Diesel,Auto.
Nissan,Leaf,2018,30223.0,Occasion,15599.0,Électrique,Auto.
Fiat,Panda,2022,43951.0,Occasion,11299.0,Micro-hybride,Manuelle
Toyota,CAMRY,2023,24494.0,Occasion,36899.0,Hybride,Auto.
Citroën,E-BERLINGO,2023,15.0,Occasion,24999.0,Électrique,Auto.
Fiat,Panda,2022,63840.0,Occasion,10599.0,Micro-hybride,Manuelle
Volkswagen,Golf SW,2018,114870.0,Occasion,12499.0,Essence,Manuelle
Volkswagen,Passat SW,2019,35263.0,Occasion,25399.0,Essence,Auto.
Volvo,XC40,2022,32415.0,Occasion,34299.0,Électrique,Auto.
Mercedes,CLA Shooting Brake,2023,9332.0,Occasion,40999.0,Diesel,Auto.
Volkswagen,Passat SW,2023,13030.0,Occasion,49399.0,Diesel,Auto.
Smart,Fortwo Coupé,2019,52895.0,Occasion,13999.0,Essence,Auto.
Opel,Grandland X Business,2019,56782.0,Occasion,14299.0,Essence,Manuelle
Mazda,CX-5,2018,75830.0,Occasion,19299.0,Diesel,Manuelle
Smart,Fortwo Coupé,2020,27463.0,Occasion,14499.0,Électrique,Auto.
Skoda,Superb,2023,20640.0,Occasion,36199.0,Diesel,Auto.
Cupra,Leon Sportstourer,2023,1990.0,Occasion,36899.0,Diesel,Auto.
Volkswagen,Sharan,2018,113681.0,Occasion,21937.0,Diesel,Manuelle
MG,EHS,2023,43055.0,Occasion,23299.0,Hybride,Auto.
Mercedes,CLA Shooting Brake,2020,56839.0,Occasion,25399.0,Essence,Manuelle
Hyundai,Ioniq,2018,78080.0,Occasion,15999.0,Hybride,Auto.
Fiat,Tipo SW,2020,78477.0,Occasion,14599.0,Diesel,Auto.
Fiat,Panda,2020,59963.0,Occasion,10299.0,Non spécifié,Manuelle
Fiat,Panda,2023,16263.0,Occasion,11799.0,Micro-hybride,Manuelle
Cupra,Leon Sportstourer,2022,68909.0,Occasion,22999.0,Hybride,Auto.
MG,EHS,2023,43875.0,Occasion,23299.0,Hybride,Auto.
BMW,I3,2018,92400.0,Occasion,14699.0,Électrique,Auto.
Mercedes,CLA Shooting Brake,2021,42205.0,Occasion,28499.0,Diesel,Auto.
MG,EHS,2023,45630.0,Occasion,22999.0,Hybride,Auto.
Kia,Rio,2022,16827.0,Occasion,14499.0,Essence,Manuelle
Fiat,Panda,2020,55551.0,Occasion,10299.0,Essence,Manuelle
Lexus,UX,2021,36347.0,Occasion,25499.0,Hybride,Auto.
Hyundai,i30,2023,12330.0,Occasion,25999.0,Micro-hybride,Auto.
Volkswagen,Passat SW,2020,27800.0,Occasion,27399.0,Hybride,Auto.
Skoda,Superb,2023,20236.0,Occasion,33499.0,Diesel,Auto.
Alfa,Romeo Stelvio,2019,89966.0,Occasion,22999.0,Diesel,Auto.
Mercedes,CLA Shooting Brake,2021,58159.0,Occasion,28099.0,Diesel,Auto.
Opel,Mokka X,2018,62393.0,Occasion,13999.0,Diesel,Manuelle
Cupra,LEON SPORTSTOURER,2023,45132.0,Occasion,29999.0,Diesel,Auto.
Renault,Clio 4 Société,2018,77675.0,Occasion,9999.0,Diesel,Manuelle
Citroën,Grand C4 Picasso,2016,82271.0,Occasion,14999.0,Diesel,Manuelle
Mitsubishi,ECLIPSE CROSS,2023,15295.0,Occasion,30999.0,Hybride,Auto.
BMW,I3,2020,89870.0,Occasion,15299.0,Électrique,Auto.
Volvo,XC60,2022,64513.0,Occasion,36999.0,Micro-hybride,Auto.
Volkswagen,Passat SW,2023,26320.0,Occasion,30999.0,Diesel,Auto.
Seat,Leon Sportstourer,2022,85238.0,Occasion,21599.0,Diesel,Auto.
Cupra,Leon Sportstourer,2022,18390.0,Occasion,30599.0,Hybride,Auto.
Jeep,Avenger,2024,18615.0,Occasion,22999.0,Essence,Manuelle
BMW,Série 3,2021,71135.0,Occasion,27999.0,Hybride,Auto.
Mercedes,CLA Shooting Brake,2022,14702.0,Occasion,36999.0,Diesel,Auto.
Hyundai,i30,2023,12857.0,Occasion,24999.0,Micro-hybride,Manuelle
Volkswagen,Passat SW,2023,26750.0,Occasion,33999.0,Diesel,Auto.
Volkswagen,Passat SW,2023,26480.0,Occasion,30999.0,Diesel,Auto.
Hyundai,i30,2022,29609.0,Occasion,22299.0,Micro-hybride,Manuelle
Mini,Countryman,2023,9985.0,Occasion,32899.0,Essence,Auto.
Mazda,CX-5,2017,89215.0,Occasion,16999.0,Diesel,Manuelle
Volkswagen,Passat SW,2023,22900.0,Occasion,31199.0,Diesel,Auto.
Audi,A5 Sportback,2022,17160.0,Occasion,35399.0,Micro-hybride,Auto.
Volkswagen,Up,2022,29765.0,Occasion,13999.0,Électrique,Auto.
MG,MARVEL R,2022,19217.0,Occasion,30799.0,Électrique,Auto.
Fiat,Tipo SW,2021,108115.0,Occasion,11199.0,Diesel,Manuelle
Mercedes,CLA Shooting Brake,2023,24725.0,Occasion,40299.0,Diesel,Auto.
Renault,Talisman,2020,104815.0,Occasion,18999.0,Diesel,Auto.
Opel,Mokka X,2018,25117.0,Occasion,14999.0,Essence,Manuelle
Dacia,Logan MCV,2020,39970.0,Occasion,14199.0,Essence,Manuelle
Kia,Rio,2022,28175.0,Occasion,15499.0,Essence,Manuelle
Mercedes,CLA,2020,56642.0,Occasion,29999.0,Essence,Auto.
Fiat,Tipo SW,2020,104073.0,Occasion,11899.0,Diesel,Manuelle
Volvo,V40,2019,84548.0,Occasion,18499.0,Diesel,Auto.
Ford,C-Max,2016,79040.0,Occasion,11299.0,Essence,Manuelle
Dacia,Logan MCV,2019,50676.0,Occasion,12027.0,Essence,Manuelle
Audi,A5 Sportback,2021,45617.0,Occasion,36099.0,Micro-hybride,Auto.
Ford,Mondeo SW,2020,113072.0,Occasion,17299.0,Hybride,Auto.
Fiat,500C,2024,312.0,Occasion,18399.0,Micro-hybride,Manuelle
Fiat,Tipo SW,2018,69250.0,Occasion,13099.0,Diesel,Manuelle
Citroën,C-Elysee,2018,5475.0,Occasion,9499.0,Essence,Manuelle
Mercedes,CLA Shooting Brake,2023,12440.0,Occasion,42199.0,Diesel,Auto.
Fiat,500 L,2018,114472.0,Occasion,10999.0,Diesel,Manuelle
Citroën,Grand C4 Picasso,2017,101630.0,Occasion,13499.0,Essence,Manuelle
Skoda,Fabia Combi,2022,26359.0,Occasion,18499.0,Essence,Auto.
Skoda,Octavia,2021,86286.0,Occasion,18499.0,Essence,Manuelle
Mini,Countryman,2019,50500.0,Occasion,23999.0,Essence,Auto.
Audi,Q5,2020,101834.0,Occasion,34099.0,Diesel,Auto.
Ford,KA+,2019,44759.0,Occasion,10999.0,Essence,Manuelle
Volvo,XC60,2022,65610.0,Occasion,36999.0,Micro-hybride,Auto.
Mini,Countryman,2019,74839.0,Occasion,21499.0,Diesel,Auto.
Volvo,V60,2021,46688.0,Occasion,26599.0,Diesel,Auto.
Renault,Koleos,2018,44831.0,Occasion,22499.0,Diesel,Auto.
Ford,KA+,2019,29867.0,Occasion,11999.0,Essence,Manuelle
Renault,Grand Scenic 3,2017,143221.0,Occasion,11999.0,Diesel,Auto.
Skoda,Scala,2023,30295.0,Occasion,17999.0,Essence,Manuelle
Mini,Mini countryman,2023,28845.0,Occasion,33999.0,Hybride,Auto.
BMW,Série 3,2021,25033.0,Occasion,31099.0,Micro-hybride,Auto.
Skoda,Scala,2022,14920.0,Occasion,20999.0,Essence,Auto.
Skoda,Octavia,2023,19754.0,Occasion,27999.0,Diesel,Auto.
Mini,Countryman,2019,72095.0,Occasion,21999.0,Essence,Auto.
Skoda,Scala,2023,12756.0,Occasion,21499.0,Essence,Auto.
Skoda,Fabia Combi,2018,67658.0,Occasion,13199.0,Essence,Manuelle
Fiat,TIPO Station Wagon,2019,83680.0,Occasion,10999.0,Essence,Manuelle
Mazda,CX-30,2024,9780.0,Occasion,28999.0,Micro-hybride,Auto.
Skoda,Scala,2023,23776.0,Occasion,21999.0,Essence,Manuelle
Volvo,XC60,2020,95329.0,Occasion,27999.0,Diesel,Auto.
Skoda,Scala,2023,26243.0,Occasion,24999.0,Essence,Auto.
